metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,188.6073,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,3.5192,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.5518,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0.5337,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,187.5662,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0.5074,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,95.1904,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.5051,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.5051,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,95.1904,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,10.2351,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.6252,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.6252,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,10.2351,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,7.7018,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.7788,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0.7788,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,6.923,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,4.847,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.8406,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.5256,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,4.847,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,6.1792,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,5.6526,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0.5266,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,5.5286,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.3196,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.3196,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0.5041,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,5.0245,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,7.0414,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.5047,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.5047,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,7.0414,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,6.6143,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.8309,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.8309,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,6.6143,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
vus,1775549826,9,,,,,,,,,,,,,,,,
vus_max,1775549826,50,,,,,,,,,,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,5.4169,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.8044,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0.8044,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,4.6125,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549826,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549826,5.2997,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549826,0.858,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549826,0.346,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549826,0.512,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549826,4.7877,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549826,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549826,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,5.5513,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,5.5513,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549827,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549827,886,,,,,,,,,spike_test,,,,,,,
data_sent,1775549827,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549827,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549827,1097.1524,,,,,,,,,spike_test,,,,,,,
iterations,1775549827,1,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549827,1197.339,,,,,,,,,spike_test,,,,,,,
iterations,1775549827,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,6.5407,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,6.5407,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,6.5407,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,6.5407,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,5.7358,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0.6829,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0.6829,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,5.7358,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549827,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549827,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549827,1011.6215,,,,,,,,,spike_test,,,,,,,
iterations,1775549827,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,2.6455,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,2.6455,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,4.2001,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0.514,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0.514,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,4.2001,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549827,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549827,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549827,1007.8895,,,,,,,,,spike_test,,,,,,,
iterations,1775549827,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,6.4788,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,6.4788,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549827,5.3413,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549827,5.3413,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549827,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549827,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549827,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549827,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549827,1006.6841,,,,,,,,,spike_test,,,,,,,
iterations,1775549827,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549827,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
